9.435155	99.8831
9.435335	99.88311
9.435515	99.88313
9.435695	99.88315
9.435875	99.88316
9.436056	99.88318
9.436236	99.8832
9.436416	99.88321
9.436596	99.88323
9.436776	99.88324
9.436956	99.88326
9.437137	99.88328
9.437317	99.88329
9.437497	99.88331
9.437677	99.88332
9.437857	99.88334
9.438037	99.88336
9.438218	99.88337
9.438398	99.88339
9.438578	99.88341
9.438758	99.88342
9.438938	99.88344
9.439118	99.88345
9.439299	99.88347
9.439479	99.88349
9.439659	99.8835
9.439839	99.88352
9.440019	99.88353
9.440199	99.88355
9.440379	99.88357
9.44056	99.88358
9.44074	99.8836
9.44092	99.88362
9.4411	99.88363
9.44128	99.88365
9.44146	99.88366
9.441641	99.88368
9.441821	99.8837
9.442001	99.88371
9.442181	99.88373
9.442361	99.88374
9.442541	99.88376
9.442722	99.88378
9.442902	99.88379
9.443082	99.88381
9.443262	99.88383
9.443442	99.88384
9.443622	99.88386
9.443803	99.88387
9.443983	99.88389
9.444163	99.88391
9.444343	99.88392
9.444523	99.88394
9.444703	99.88395
9.444884	99.88397
9.445064	99.88399
9.445244	99.884
9.445424	99.88402
9.445604	99.88404
9.445784	99.88405
9.445965	99.88407
9.446145	99.88408
9.446325	99.8841
9.446505	99.88412
9.446685	99.88413
9.446865	99.88415
9.447045	99.88417
9.447226	99.88418
9.447406	99.8842
9.447586	99.88421
9.447766	99.88423
9.447946	99.88425
9.448126	99.88426
9.448307	99.88428
9.448487	99.88429
9.448667	99.88431
9.448847	99.88433
9.449027	99.88434
9.449207	99.88436
9.449388	99.88438
9.449568	99.88439
9.449748	99.88441
9.449928	99.88442
9.450108	99.88444
9.450288	99.88446
9.450469	99.88447
9.450649	99.88449
9.450829	99.8845
9.451009	99.88452
9.451189	99.88454
9.451369	99.88455
9.45155	99.88457
9.45173	99.88459
9.45191	99.8846
9.45209	99.88462
9.45227	99.88463
9.45245	99.88465
9.452631	99.88467
9.452811	99.88468
9.452991	99.8847
9.453171	99.88471
9.453351	99.88473
9.453531	99.88475
9.453712	99.88476
9.453892	99.88478
9.454072	99.8848
9.454252	99.88481
9.454432	99.88483
9.454612	99.88484
9.454792	99.88486
9.454973	99.88488
9.455153	99.88489
9.455333	99.88491
9.455513	99.88492
9.455693	99.88494
9.455873	99.88496
9.456054	99.88497
9.456234	99.88499
9.456414	99.88501
9.456594	99.88502
9.456774	99.88504
9.456954	99.88505
9.457135	99.88507
9.457315	99.88509
9.457495	99.8851
9.457675	99.88512
9.457855	99.88514
9.458035	99.88515
9.458216	99.88517
9.458396	99.88518
9.458576	99.8852
9.458756	99.88522
9.458936	99.88523
9.459116	99.88525
9.459297	99.88526
9.459477	99.88528
9.459657	99.8853
9.459837	99.88531
9.460017	99.88533
9.460197	99.88535
9.460378	99.88536
9.460558	99.88538
9.460738	99.88539
9.460918	99.88541
9.461098	99.88543
9.461278	99.88544
9.461458	99.88546
9.461639	99.88547
9.461819	99.88549
9.461999	99.88551
9.462179	99.88552
9.462359	99.88554
9.462539	99.88556
9.46272	99.88557
9.4629	99.88559
9.46308	99.8856
9.46326	99.88562
9.46344	99.88564
9.46362	99.88565
9.463801	99.88567
9.463981	99.88568
9.464161	99.8857
9.464341	99.88572
9.464521	99.88573
9.464701	99.88575
9.464882	99.88577
9.465062	99.88578
9.465242	99.8858
9.465422	99.88581
9.465602	99.88583
9.465782	99.88585
9.465963	99.88586
9.466143	99.88588
9.466323	99.8859
9.466503	99.88591
9.466683	99.88593
9.466863	99.88594
9.467044	99.88596
9.467224	99.88598
